date,symbol,price,gp_ratio,to_buy
2024-04-01,DOCU,58.23,0.5971299267531928,0
2024-04-01,DDOG,123.15,0.7472110566328509,1
2024-04-01,INCY,56.64,0.7248609075604304,0
2024-04-01,CDNS,312.13,0.5773335328504623,0
2024-04-01,TTD,87.31,0.5780646632183417,0
2024-04-01,FFIV,189.84,0.4918838078297038,0
2024-04-01,ANSS,347.48,0.8595814446909056,0
2024-04-01,VRSN,189.34,0.7241738225344783,0
2024-04-01,MNDY,221.0,0.6192206091843273,0
2024-04-01,CDNS,312.13,0.5773335328504623,0
2021-05-27,DT,51.51,0.572909457313846,1
2021-05-27,GDDY,81.29,0.44245921651315057,1
2021-05-27,SNPS,254.62,0.8514394385364773,1
2021-05-27,SNPS,254.62,0.8514394385364773,1
2021-05-27,KEYS,140.54,0.47338247338247336,1
2021-05-27,TEAM,231.89,1.0827126499838235,1
2021-05-27,FTNT,43.27,0.5082359566380402,1
2021-05-27,CDNS,127.13,0.6283266397474009,1
2021-05-27,FTNT,43.27,0.5082359566380402,1
2021-05-27,TTD,58.46,0.5222941527039138,1
2021-05-27,ANSS,336.79,0.7338158611993635,1
2021-05-27,CDNS,127.13,0.6283266397474009,1
2021-05-27,ANET,21.07,0.5723303603260821,1
2021-02-05,DT,55.46,0.5462438016303011,0
2021-02-05,TDY,385.16,0.5103175583837884,0
2021-02-05,SNPS,272.92,0.5180100193647257,0
2021-02-05,SNPS,272.92,0.5180100193647257,0
2021-02-05,FTNT,31.1,0.47219251336898393,1
2021-02-05,INCY,90.24,0.5849622993531423,0
2021-02-05,CDNS,135.8,0.5194872017570525,0
2021-02-05,FTNT,31.1,0.47219251336898393,1
2021-02-05,TTD,85.51,0.6194776574295494,0
2021-02-05,VRSN,199.52,0.6499294376241086,0
2021-02-05,CDNS,135.8,0.5194872017570525,0
2021-02-05,ANET,20.12,0.48280137305276016,0
2024-05-08,CVLT,109.18,0.5121992727012163,1
2024-05-08,GDDY,131.47,0.447827265335622,1
2024-05-08,APP,74.0,0.5179985162293324,1
2024-05-08,CRWD,313.76,0.6061815173348273,1
2024-05-08,DOCU,57.51,0.5163082689814554,0
2024-05-08,DDOG,117.28,0.7472110566328509,0
2024-05-08,ZS,171.0,0.448554865229817,0
2024-05-08,INCY,53.51,0.7248609075604304,1
2024-05-08,CDNS,282.57,0.5773335328504623,1
2024-05-08,TTD,86.02,0.5780646632183417,1
2024-05-08,FFIV,171.76,0.4918838078297038,0
2024-05-08,ANSS,326.96,0.8595814446909056,0
2024-05-08,VRSN,168.56,0.7241738225344783,1
2024-05-08,MNDY,186.28,0.6192206091843273,1
2024-05-08,CDNS,282.57,0.5773335328504623,1
2023-06-13,DT,51.57,0.5597074489228079,1
2023-06-13,GDDY,74.49,0.44642857142857145,1
2023-06-13,ANSS,333.23,0.7345396086344606,1
2023-06-13,VRSN,223.45,0.7615257958287596,0
2023-11-07,GDDY,86.99,0.44292792371692996,1
2023-11-07,CRWD,192.36,0.5542776591765541,1
2023-11-07,DOCU,41.08,0.5382134459132436,1
2023-11-07,DDOG,102.2,0.6911216796703779,1
2023-11-07,INCY,54.72,0.557730203204483,0
2023-11-07,TTD,77.7,0.6114185855096439,0
2023-11-07,ANSS,281.8,0.6091762115977725,1
2023-11-07,VRSN,203.86,0.6335370714855169,1
2023-11-07,MNDY,142.0,0.5461335165706432,1
2024-10-07,GDDY,155.26,0.48417473188595345,1
2024-10-07,CRWD,286.97,0.5434113658245078,1
2024-10-07,DOCU,62.78,0.46941076889842354,1
2024-10-07,ILMN,140.66,0.49722222222222223,1
2024-10-07,DDOG,122.38,0.7821441821638918,0
2024-10-07,PLTR,38.89,0.7351209346175688,1
2024-10-07,TTD,111.8,0.5521260604825354,1
2024-10-07,FFIV,218.23,0.547846851504137,1
2024-10-07,ANSS,313.07,0.4953247426448599,1
2024-10-07,HOOD,23.32,3.1365777080062793,1
2022-09-23,INCY,66.89,0.5591525976056537,1
2022-09-23,CDNS,160.97,0.6846083069685757,0
2022-09-23,ANSS,229.54,0.4703767014878126,0
2022-09-23,VRSN,173.7,0.4518329070758738,1
2022-09-23,CDNS,160.97,0.6846083069685757,0
2023-10-23,GDDY,73.68,0.44292792371692996,1
2023-10-23,DDOG,85.68,0.6911216796703779,0
2023-10-23,INCY,55.1,0.557730203204483,0
2023-10-23,TTD,73.64,0.6114185855096439,0
2023-10-23,ANSS,275.94,0.6091762115977725,1
2023-10-23,MNDY,137.77,0.5461335165706432,0
2021-10-28,SNPS,326.78,0.7281630452262258,1
2021-10-28,IT,326.84,0.5968044625097293,1
2021-10-28,SNPS,326.78,0.7281630452262258,1
2021-10-28,FTNT,65.48,0.5046125461254612,0
2021-10-28,INCY,65.74,0.6862225349236827,0
2021-10-28,CDNS,168.92,0.7544996304410071,1
2021-10-28,FTNT,65.48,0.5046125461254612,0
2021-10-28,TTD,75.43,0.5283950699290247,0
2021-10-28,FFIV,213.51,0.4613451378818382,1
2021-10-28,ANSS,374.99,0.5725029920574475,1
2021-10-28,VRSN,210.71,0.7909389005570814,1
2021-10-28,CDNS,168.92,0.7544996304410071,1
2021-10-28,ANET,25.44,0.5072599462800038,1
2022-04-29,CVLT,61.0,0.6168031891390587,0
2022-04-29,INCY,74.96,0.7529755126255566,0
2022-04-29,CDNS,150.85,0.6749234280290008,0
2022-04-29,ANSS,275.69,0.731980323564907,0
2022-04-29,VRSN,178.69,0.6439896223695589,0
2022-04-29,CDNS,150.85,0.6749234280290008,0
2022-11-01,GDDY,79.25,0.4419279907084785,0
2022-11-01,FTNT,56.42,0.4606350587211831,0
2022-11-01,INCY,76.95,0.7926328459874432,1
2022-11-01,CDNS,150.93,0.6607870554005633,0
2022-11-01,FTNT,56.42,0.4606350587211831,0
2022-11-01,ANSS,219.24,0.486843692527793,1
2022-11-01,VRSN,196.97,0.7741664331745587,0
2022-11-01,CDNS,150.93,0.6607870554005633,0
2021-02-16,DT,52.97,0.5462438016303011,0
2021-02-16,TDY,390.37,0.5103175583837884,0
2021-02-16,SNPS,290.67,0.5180100193647257,0
2021-02-16,SNPS,290.67,0.5180100193647257,0
2021-02-16,FTNT,32.98,0.47219251336898393,1
2021-02-16,INCY,82.13,0.5849622993531423,0
2021-02-16,CDNS,145.99,0.5194872017570525,0
2021-02-16,FTNT,32.98,0.47219251336898393,1
2021-02-16,TTD,86.9,0.6194776574295494,0
2021-02-16,VRSN,198.15,0.6499294376241086,0
2021-02-16,CDNS,145.99,0.5194872017570525,0
2021-02-16,ANET,19.92,0.48280137305276016,0
2022-09-19,INCY,68.81,0.5591525976056537,1
2022-09-19,CDNS,167.19,0.6846083069685757,0
2022-09-19,ANSS,241.43,0.4703767014878126,0
2022-09-19,VRSN,176.27,0.4518329070758738,1
2022-09-19,CDNS,167.19,0.6846083069685757,0
2024-02-15,MGNI,9.74,0.5351464703742538,0
2024-02-15,APP,58.5,0.525658765018185,0
2024-02-15,CRWD,331.38,0.5760769399113961,0
2024-02-15,DOCU,51.51,0.5971299267531928,1
2024-02-15,DDOG,131.84,0.7708653792340867,0
2024-02-15,VRSN,197.82,0.5838590956887487,0
2024-02-15,MBLY,26.1,0.4823138759811617,0
2021-02-02,DT,44.02,0.5462438016303011,1
2021-02-02,TDY,383.77,0.5103175583837884,0
2021-02-02,SNPS,269.76,0.5180100193647257,0
2021-02-02,SNPS,269.76,0.5180100193647257,0
2021-02-02,FTNT,30.76,0.47219251336898393,1
2021-02-02,INCY,93.05,0.5849622993531423,0
2021-02-02,CDNS,135.72,0.5194872017570525,0
2021-02-02,FTNT,30.76,0.47219251336898393,1
2021-02-02,TTD,83.14,0.6194776574295494,0
2021-02-02,VRSN,202.46,0.6499294376241086,0
2021-02-02,CDNS,135.72,0.5194872017570525,0
2021-02-02,ANET,19.78,0.48280137305276016,0
2022-04-28,CVLT,63.56,0.6168031891390587,0
2022-04-28,INCY,75.4,0.7529755126255566,0
2022-04-28,CDNS,159.01,0.6749234280290008,0
2022-04-28,ANSS,287.31,0.731980323564907,0
2022-04-28,VRSN,208.42,0.6439896223695589,0
2022-04-28,CDNS,159.01,0.6749234280290008,0
2024-07-23,DT,44.09,0.7889384299383798,0
2024-07-23,GDDY,147.67,0.44328703703703703,1
2024-07-23,APP,83.81,0.5585810452366823,0
2024-07-23,CRWD,268.88,0.6061815173348273,0
2024-07-23,DOCU,56.11,0.5163082689814554,0
2024-07-23,DDOG,123.21,0.6483691550476616,0
2024-07-23,ZS,191.07,0.448554865229817,0
2024-07-23,VRSN,176.26,0.45207956600361665,1
2021-10-15,SNPS,306.26,0.7281630452262258,1
2021-10-15,IT,311.28,0.5968044625097293,1
2021-10-15,SNPS,306.26,0.7281630452262258,1
2021-10-15,FTNT,63.06,0.5046125461254612,1
2021-10-15,INCY,65.56,0.6862225349236827,0
2021-10-15,CDNS,155.78,0.7544996304410071,1
2021-10-15,FTNT,63.06,0.5046125461254612,1
2021-10-15,TTD,78.46,0.5283950699290247,0
2021-10-15,FFIV,204.33,0.4613451378818382,1
2021-10-15,ANSS,358.85,0.5725029920574475,1
2021-10-15,VRSN,214.47,0.7909389005570814,1
2021-10-15,CDNS,155.78,0.7544996304410071,1
2021-10-15,ANET,24.36,0.5072599462800038,1
2019-12-23,ADSK,182.92,0.5692417230331078,1
2019-12-23,SNPS,139.91,0.5099009377485809,1
2019-12-23,IT,153.47,0.5480818629048217,1
2019-12-23,TYL,297.41,0.5269208424110385,1
2019-12-23,SNPS,139.91,0.5099009377485809,1
2019-12-23,TEAM,120.75,0.6768485649027216,1
2019-12-23,FTNT,21.56,0.4997260273972603,1
2019-12-23,INCY,90.16,1.030787862526084,0
2019-12-23,CDNS,70.14,0.6247500444269612,1
2019-12-23,FTNT,21.56,0.4997260273972603,1
2019-12-23,FFIV,139.04,0.4884313366802848,0
2019-12-23,ANSS,255.73,0.5366430260047281,1
2019-12-23,VRSN,192.43,0.6855207654472296,1
2019-12-23,CDNS,70.14,0.6247500444269612,1
2019-12-23,EW,79.1067,0.5088665447897623,0
2019-12-23,ADSK,182.92,0.5692417230331078,1
2019-12-23,ANET,12.8,0.5859416425356998,1
2024-06-21,CVLT,119.67,0.5121992727012163,1
2024-06-21,DT,44.38,0.5396719951266647,0
2024-06-21,GDDY,137.66,0.447827265335622,1
2024-06-21,APP,78.58,0.5179985162293324,1
2024-06-21,CRWD,380.63,0.6061815173348273,0
2024-06-21,DOCU,52.74,0.5163082689814554,1
2024-06-21,DDOG,117.57,0.7472110566328509,1
2024-06-21,ZS,179.55,0.448554865229817,1
2024-06-21,INCY,63.22,0.7248609075604304,0
2024-06-21,CDNS,318.39,0.5773335328504623,0
2024-06-21,TTD,97.71,0.5780646632183417,0
2024-06-21,FFIV,169.6,0.4918838078297038,1
2024-06-21,ANSS,325.35,0.8595814446909056,0
2024-06-21,MNDY,224.97,0.6192206091843273,1
2024-06-21,CDNS,318.39,0.5773335328504623,0
2021-10-13,SNPS,296.3,0.7281630452262258,1
2021-10-13,IT,306.4,0.5968044625097293,1
2021-10-13,SNPS,296.3,0.7281630452262258,1
2021-10-13,FTNT,62.02,0.5046125461254612,1
2021-10-13,CDNS,153.5,0.7544996304410071,1
2021-10-13,FTNT,62.02,0.5046125461254612,1
2021-10-13,TTD,75.72,0.5283950699290247,0
2021-10-13,FFIV,198.77,0.4613451378818382,1
2021-10-13,ANSS,347.81,0.5725029920574475,1
2021-10-13,VRSN,209.97,0.7909389005570814,1
2021-10-13,CDNS,153.5,0.7544996304410071,1
2021-10-13,ANET,23.99,0.5072599462800038,1
2022-04-08,CVLT,63.17,0.6168031891390587,0
2022-04-08,INCY,83.18,0.7529755126255566,0
2022-04-08,CDNS,158.24,0.6749234280290008,0
2022-04-08,ANSS,303.05,0.731980323564907,0
2022-04-08,VRSN,218.78,0.6439896223695589,0
2022-04-08,CDNS,158.24,0.6749234280290008,0
2022-07-07,INCY,80.78,0.5591525976056537,0
2022-07-07,CDNS,160.19,0.6846083069685757,0
2022-07-07,ANSS,252.34,0.4703767014878126,0
2022-07-07,VRSN,178.62,0.4518329070758738,1
2022-07-07,CDNS,160.19,0.6846083069685757,0
2023-12-13,GDDY,106.7,0.44292792371692996,0
2023-12-13,CRWD,252.04,0.5542776591765541,1
2023-12-13,DOCU,56.15,0.5382134459132436,1
2023-12-13,DDOG,117.23,0.6911216796703779,1
2023-12-13,INCY,64.19,0.557730203204483,0
2023-12-13,TTD,74.01,0.6114185855096439,0
2023-12-13,ANSS,297.06,0.6091762115977725,1
2023-12-13,VRSN,220.02,0.6335370714855169,0
2023-12-13,MNDY,181.5,0.5461335165706432,0
2021-03-26,DT,47.33,0.5462438016303011,1
2021-03-26,ILMN,390.15,0.5708289611752361,0
2021-03-26,FTNT,36.55,0.47219251336898393,1
2021-03-26,INCY,81.75,0.5849622993531423,1
2021-03-26,CDNS,132.58,0.5194872017570525,1
2021-03-26,FTNT,36.55,0.47219251336898393,1
2021-03-26,TTD,67.12,0.6194776574295494,0
2021-03-26,VRSN,199.68,0.6499294376241086,1
2021-03-26,CDNS,132.58,0.5194872017570525,1
2024-03-20,MGNI,10.71,0.5351464703742538,0
2024-03-20,APP,70.52,0.525658765018185,0
2024-03-20,CRWD,326.87,0.5760769399113961,0
2024-03-20,DOCU,58.54,0.5971299267531928,0
2024-03-20,DDOG,123.44,0.7708653792340867,1
2024-03-20,ALAB,62.03,0.6541156906996081,1
2024-03-20,VRSN,189.89,0.5838590956887487,0
2024-03-20,MNDY,232.38,0.4682866367181715,0
2024-03-20,MBLY,30.5,0.4823138759811617,1
2021-09-27,DT,72.69,0.549456469915133,0
2021-09-27,ALK,61.25,0.5009823182711198,0
2021-09-27,SNPS,313.4,0.7281630452262258,0
2021-09-27,IT,315.11,0.7831543905307804,1
2021-09-27,SNPS,313.4,0.7281630452262258,0
2021-09-27,FTNT,60.11,0.6257645737111471,1
2021-09-27,INCY,69.26,0.6378663160027717,0
2021-09-27,CDNS,158.16,0.8944740039956885,0
2021-09-27,FTNT,60.11,0.6257645737111471,1
2021-09-27,FFIV,205.01,0.4698940162544224,1
2021-09-27,ANSS,355.86,0.4790419429804726,0
2021-09-27,CDNS,158.16,0.8944740039956885,0
2021-09-27,ANET,22.3,0.568609071720115,1
2021-04-14,DT,54.14,0.572909457313846,0
2021-04-14,GDDY,85.95,0.44245921651315057,0
2021-04-14,SNPS,258.59,0.5180100193647257,0
2021-04-14,SNPS,258.59,0.5180100193647257,0
2021-04-14,TEAM,231.48,1.0827126499838235,0
2021-04-14,FTNT,39.86,0.5082359566380402,1
2021-04-14,INCY,82.21,0.7688013255765497,0
2021-04-14,CDNS,144.61,0.6283266397474009,0
2021-04-14,FTNT,39.86,0.5082359566380402,1
2021-04-14,TTD,71.61,0.5222941527039138,0
2021-04-14,ANSS,366.62,0.7338158611993635,0
2021-04-14,VRSN,203.88,0.654858615479218,1
2021-04-14,CDNS,144.61,0.6283266397474009,0
2021-04-14,ANET,19.53,0.5723303603260821,1
2022-12-01,CVLT,67.35,0.4593447731272965,0
2022-12-01,GDDY,79.73,0.4419279907084785,0
2022-12-01,FTNT,55.38,0.4606350587211831,0
2022-12-01,INCY,80.68,0.7926328459874432,0
2022-12-01,CDNS,176.78,0.6607870554005633,0
2022-12-01,FTNT,55.38,0.4606350587211831,0
2022-12-01,ANSS,259.61,0.486843692527793,0
2022-12-01,VRSN,204.57,0.7741664331745587,0
2022-12-01,CDNS,176.78,0.6607870554005633,0
2023-01-17,INCY,81.26,0.824159922304953,0
2023-01-17,CDNS,172.97,0.6413520958975505,1
2023-01-17,VRSN,214.48,0.6248645720476707,0
2023-01-17,CDNS,172.97,0.6413520958975505,1
2019-12-24,ADSK,183.91,0.5692417230331078,1
2019-12-24,SNPS,138.21,0.5099009377485809,1
2019-12-24,IT,153.6,0.5480818629048217,1
2019-12-24,TYL,298.39,0.5269208424110385,1
2019-12-24,SNPS,138.21,0.5099009377485809,1
2019-12-24,TEAM,120.52,0.6768485649027216,1
2019-12-24,FTNT,21.56,0.4997260273972603,1
2019-12-24,INCY,91.43,1.030787862526084,0
2019-12-24,CDNS,69.65,0.6247500444269612,1
2019-12-24,FTNT,21.56,0.4997260273972603,1
2019-12-24,FFIV,138.59,0.4884313366802848,0
2019-12-24,ANSS,256.49,0.5366430260047281,1
2019-12-24,VRSN,192.75,0.6855207654472296,1
2019-12-24,CDNS,69.65,0.6247500444269612,1
2019-12-24,EW,78.5967,0.5088665447897623,0
2019-12-24,ADSK,183.91,0.5692417230331078,1
2019-12-24,VRTX,220.56,0.9122135797218023,1
2019-12-24,ANET,12.79,0.5859416425356998,1
2021-08-18,DT,62.7,0.549456469915133,1
2021-08-18,ALK,54.89,0.5009823182711198,1
2021-08-18,SNPS,290.63,0.7281630452262258,1
2021-08-18,IT,302.2,0.7831543905307804,1
2021-08-18,SNPS,290.63,0.7281630452262258,1
2021-08-18,FTNT,58.54,0.6257645737111471,1
2021-08-18,INCY,74.54,0.6378663160027717,0
2021-08-18,CDNS,148.02,0.8944740039956885,1
2021-08-18,FTNT,58.54,0.6257645737111471,1
2021-08-18,CDNS,148.02,0.8944740039956885,1
2021-08-18,ANET,22.63,0.568609071720115,0
2022-02-22,ILMN,310.85,0.4691151919866444,1
2022-02-22,INCY,68.17,0.6417257632528368,1
2022-02-22,CDNS,135.21,0.6311555994804899,1
2022-02-22,VRSN,206.67,0.6276373167836196,1
2022-02-22,CDNS,135.21,0.6311555994804899,1
2022-02-22,ANET,30.46,0.4534294610162543,0
2024-06-24,CVLT,119.14,0.5121992727012163,1
2024-06-24,GDDY,138.41,0.447827265335622,1
2024-06-24,APP,78.05,0.5179985162293324,1
2024-06-24,CRWD,377.93,0.6061815173348273,0
2024-06-24,DOCU,51.69,0.5163082689814554,1
2024-06-24,DDOG,118.49,0.7472110566328509,1
2024-06-24,ZS,181.06,0.448554865229817,1
2024-06-24,INCY,63.75,0.7248609075604304,0
2024-06-24,CDNS,309.14,0.5773335328504623,0
2024-06-24,TTD,95.76,0.5780646632183417,0
2024-06-24,FFIV,168.68,0.4918838078297038,1
2024-06-24,ANSS,321.1,0.8595814446909056,0
2024-06-24,VRSN,180.0,0.7241738225344783,1
2024-06-24,MNDY,221.68,0.6192206091843273,1
2024-06-24,CDNS,309.14,0.5773335328504623,0
2024-06-11,CVLT,113.03,0.5121992727012163,1
2024-06-11,DT,46.79,0.5396719951266647,0
2024-06-11,GDDY,140.1,0.447827265335622,1
2024-06-11,APP,77.35,0.5179985162293324,1
2024-06-11,CRWD,384.63,0.6061815173348273,0
2024-06-11,DOCU,52.07,0.5163082689814554,1
2024-06-11,DDOG,114.9,0.7472110566328509,1
2024-06-11,ZS,187.65,0.448554865229817,0
2024-06-11,INCY,59.48,0.7248609075604304,1
2024-06-11,CDNS,300.83,0.5773335328504623,1
2024-06-11,TTD,92.19,0.5780646632183417,1
2024-06-11,FFIV,166.61,0.4918838078297038,1
2024-06-11,VRSN,181.99,0.7241738225344783,0
2024-06-11,CDNS,300.83,0.5773335328504623,1
2024-09-25,DT,52.48,0.7889384299383798,1
2024-09-25,APP,130.71,0.5585810452366823,1
2024-09-25,CRWD,286.47,0.5434113658245078,1
2024-09-25,DOCU,60.55,0.46941076889842354,1
2024-09-25,DDOG,116.01,0.6483691550476616,1
2024-09-25,VRSN,182.44,0.45207956600361665,0
2019-12-17,ADSK,181.49,0.5692417230331078,1
2019-12-17,SNPS,136.94,0.5099009377485809,1
2019-12-17,IT,153.49,0.5480818629048217,1
2019-12-17,TYL,291.85,0.5269208424110385,1
2019-12-17,SNPS,136.94,0.5099009377485809,1
2019-12-17,TEAM,119.68,0.6768485649027216,1
2019-12-17,FTNT,21.27,0.4997260273972603,1
2019-12-17,INCY,91.31,1.030787862526084,0
2019-12-17,CDNS,69.13,0.6247500444269612,1
2019-12-17,FTNT,21.27,0.4997260273972603,1
2019-12-17,FFIV,141.22,0.4884313366802848,0
2019-12-17,ANSS,257.07,0.5366430260047281,1
2019-12-17,VRSN,190.93,0.6855207654472296,1
2019-12-17,CDNS,69.13,0.6247500444269612,1
2019-12-17,ADSK,181.49,0.5692417230331078,1
2019-12-17,VRTX,217.62,0.9122135797218023,1
2019-12-17,ANET,12.44,0.5859416425356998,1
2021-03-09,DT,50.85,0.5462438016303011,1
2021-03-09,ILMN,389.57,0.5708289611752361,0
2021-03-09,TDY,383.89,0.5103175583837884,1
2021-03-09,SNPS,228.4,0.5180100193647257,1
2021-03-09,SNPS,228.4,0.5180100193647257,1
2021-03-09,FTNT,35.15,0.47219251336898393,1
2021-03-09,CDNS,127.3,0.5194872017570525,1
2021-03-09,FTNT,35.15,0.47219251336898393,1
2021-03-09,TTD,71.93,0.6194776574295494,1
2021-03-09,VRSN,191.99,0.6499294376241086,1
2021-03-09,CDNS,127.3,0.5194872017570525,1
2021-03-09,ANET,17.25,0.48280137305276016,1
2022-07-01,INCY,77.67,0.5591525976056537,0
2022-07-01,CDNS,149.64,0.6749234280290008,1
2022-07-01,ANSS,240.19,0.4703767014878126,1
2022-07-01,VRSN,170.81,0.4518329070758738,1
2022-07-01,CDNS,149.64,0.6749234280290008,1
2023-12-06,CRWD,239.42,0.5542776591765541,1
2023-12-06,DOCU,47.36,0.5382134459132436,0
2023-12-06,DDOG,114.31,0.6911216796703779,1
2023-12-06,INCY,55.42,0.557730203204483,1
2023-12-06,TTD,68.31,0.6114185855096439,1
2023-12-06,ANSS,282.0,0.6091762115977725,1
2023-12-06,VRSN,215.98,0.6335370714855169,0
2023-12-06,MNDY,176.8,0.5461335165706432,1
2024-08-09,DT,47.71,0.7889384299383798,1
2024-08-09,GDDY,157.53,0.44328703703703703,0
2024-08-09,APP,77.38,0.5585810452366823,1
2024-08-09,CRWD,240.9,0.5434113658245078,1
2024-08-09,DOCU,52.52,0.46941076889842354,1
2024-08-09,DDOG,112.28,0.6483691550476616,0
2024-08-09,VRSN,175.01,0.45207956600361665,1
2022-01-03,ILMN,370.14,0.4691151919866444,0
2022-01-03,INCY,73.97,0.6417257632528368,0
2022-01-03,CDNS,183.16,0.6311555994804899,0
2022-01-03,VRSN,252.11,0.6276373167836196,0
2022-01-03,CDNS,183.16,0.6311555994804899,0
2022-01-03,ANET,35.56,0.4534294610162543,0
2023-03-08,INCY,73.79,0.824159922304953,0
2023-03-08,CDNS,199.3,0.6413520958975505,1
2023-03-08,VRSN,198.33,0.6248645720476707,1
2023-03-08,CDNS,199.3,0.6413520958975505,1
2022-11-07,CVLT,64.03,0.4593447731272965,0
2022-11-07,GDDY,68.69,0.4419279907084785,1
2022-11-07,FTNT,47.86,0.4606350587211831,1
2022-11-07,INCY,75.9,0.7926328459874432,1
2022-11-07,CDNS,146.0,0.6607870554005633,1
2022-11-07,FTNT,47.86,0.4606350587211831,1
2022-11-07,ANSS,221.39,0.486843692527793,1
2022-11-07,VRSN,177.88,0.7741664331745587,1
2022-11-07,CDNS,146.0,0.6607870554005633,1
2022-12-07,CVLT,65.09,0.4593447731272965,0
2022-12-07,FTNT,51.6,0.4606350587211831,0
2022-12-07,INCY,84.03,0.7926328459874432,0
2022-12-07,CDNS,160.59,0.6607870554005633,1
2022-12-07,FTNT,51.6,0.4606350587211831,0
2022-12-07,VRSN,195.99,0.7741664331745587,1
2022-12-07,CDNS,160.59,0.6607870554005633,1
2022-01-27,ILMN,315.22,0.4691151919866444,1
2022-01-27,INCY,71.59,0.6417257632528368,0
2022-01-27,CDNS,138.98,0.6311555994804899,1
2022-01-27,VRSN,207.44,0.6276373167836196,1
2022-01-27,CDNS,138.98,0.6311555994804899,1
2022-01-27,ANET,29.48,0.4534294610162543,1
2022-08-18,INCY,73.62,0.5591525976056537,0
2022-08-18,CDNS,190.73,0.6846083069685757,0
2022-08-18,ANSS,279.88,0.4703767014878126,0
2022-08-18,VRSN,206.47,0.4518329070758738,0
2022-08-18,CDNS,190.73,0.6846083069685757,0
2021-07-15,DT,58.22,0.549456469915133,1
2021-07-15,ALK,56.91,0.5009823182711198,0
2021-07-15,SNPS,277.68,0.8514394385364773,1
2021-07-15,IT,253.98,0.7831543905307804,1
2021-07-15,SNPS,277.68,0.8514394385364773,1
2021-07-15,HOLX,68.37,0.596336557391081,1
2021-07-15,KEYS,156.56,0.47338247338247336,1
2021-07-15,FTNT,51.26,0.6257645737111471,1
2021-07-15,INCY,79.99,0.6378663160027717,0
2021-07-15,CDNS,137.55,0.8944740039956885,1
2021-07-15,FTNT,51.26,0.6257645737111471,1
2021-07-15,FFIV,185.0,0.4698940162544224,1
2021-07-15,CDNS,137.55,0.8944740039956885,1
2021-07-15,ANET,23.0,0.568609071720115,0
2021-06-17,CVLT,79.7,0.5127129052320203,0
2021-06-17,DT,56.11,0.572909457313846,1
2021-06-17,GDDY,85.77,0.44245921651315057,0
2021-06-17,SNPS,265.14,0.8514394385364773,1
2021-06-17,SNPS,265.14,0.8514394385364773,1
2021-06-17,KEYS,149.35,0.47338247338247336,1
2021-06-17,FTNT,47.4,0.5082359566380402,1
2021-06-17,INCY,83.13,0.7688013255765497,0
2021-06-17,CDNS,130.91,0.6283266397474009,1
2021-06-17,FTNT,47.4,0.5082359566380402,1
2021-06-17,TTD,62.14,0.5222941527039138,1
2021-06-17,ANSS,336.57,0.7338158611993635,1
2021-06-17,VRSN,223.26,0.654858615479218,1
2021-06-17,CDNS,130.91,0.6283266397474009,1
2022-02-18,ILMN,303.18,0.4691151919866444,1
2022-02-18,INCY,68.53,0.6417257632528368,1
2022-02-18,CDNS,134.95,0.6311555994804899,1
2022-02-18,CDNS,134.95,0.6311555994804899,1
2022-02-18,ANET,31.48,0.4534294610162543,0
2024-07-22,DT,44.15,0.7889384299383798,0
2024-07-22,GDDY,147.18,0.44328703703703703,1
2024-07-22,APP,83.24,0.5585810452366823,0
2024-07-22,CRWD,263.91,0.6061815173348273,0
2024-07-22,DOCU,56.62,0.5163082689814554,0
2024-07-22,DDOG,121.22,0.6483691550476616,0
2024-07-22,ZS,188.41,0.448554865229817,0
2024-04-24,CVLT,96.83,0.5121992727012163,1
2024-04-24,DT,46.74,0.5396719951266647,0
2024-04-24,GDDY,123.83,0.447827265335622,1
2024-04-24,APP,69.7,0.5179985162293324,0
2024-04-24,CRWD,297.62,0.5760769399113961,1
2024-04-24,DDOG,127.07,0.7472110566328509,0
2024-04-24,INCY,51.74,0.7248609075604304,1
2024-04-24,CDNS,277.66,0.5773335328504623,1
2024-04-24,TTD,83.79,0.5780646632183417,1
2024-04-24,FFIV,182.35,0.4918838078297038,0
2024-04-24,ANSS,328.57,0.8595814446909056,0
2024-04-24,VRSN,185.55,0.7241738225344783,0
2024-04-24,MNDY,187.25,0.6192206091843273,1
2024-04-24,CDNS,277.66,0.5773335328504623,1
2022-12-13,CVLT,64.66,0.4593447731272965,0
2022-12-13,GDDY,77.23,0.4419279907084785,0
2022-12-13,FTNT,54.71,0.4606350587211831,0
2022-12-13,INCY,82.91,0.7926328459874432,0
2022-12-13,CDNS,168.23,0.6607870554005633,0
2022-12-13,FTNT,54.71,0.4606350587211831,0
2022-12-13,ANSS,254.54,0.486843692527793,0
2022-12-13,VRSN,202.35,0.7741664331745587,1
2022-12-13,CDNS,168.23,0.6607870554005633,0
2021-12-06,IT,307.42,0.5968044625097293,0
2021-12-06,FTNT,58.41,0.5046125461254612,1
2021-12-06,INCY,65.01,0.6862225349236827,1
2021-12-06,CDNS,177.21,0.7544996304410071,0
2021-12-06,FTNT,58.41,0.5046125461254612,1
2021-12-06,TTD,89.63,0.5283950699290247,0
2021-12-06,FFIV,224.59,0.4613451378818382,1
2021-12-06,ANSS,394.43,0.5725029920574475,0
2021-12-06,VRSN,240.04,0.7909389005570814,0
2021-12-06,CDNS,177.21,0.7544996304410071,0
2021-12-06,ANET,30.41,0.5072599462800038,1
