date,stock,target,market_cap,price,price_1Y,price_6M,i_revenue,i_inc_lag_days,i_costOfRevenue,i_grossProfit,i_netIncome,i_otherExpenses,i_eps,i_ebitda,i_researchAndDevelopmentExpenses,i_interestIncome,b_cashAndCashEquivalents,b_totalDebt,b_bal_lag_days,b_netDebt,b_totalAssets,b_otherCurrentAssets,b_totalLiabilities,b_totalEquity,b_cashAndShortTermInvestments,b_netReceivables,b_totalCurrentLiabilities,b_totalStockholdersEquity,c_debtRepayment,c_lag_days,c_freeCashFlow,c_dividendsPaid,c_otherFinancingActivites,c_operatingCashFlow,c_capitalExpenditure,e_current_estimated_eps,e_future_estimated_eps,e_current_estim_rev,e_future_estim_rev,price_to_sales,fwd_price_to_sales_diff,est_eps_growth,peRatio,pegRatio,dividend_payout_ratio,est_rev_growth,fcf,fcf_yield,fcf_margin,acid_test,1Y_return,6M_return,div_by_rev_growth,GPRatio,nedDebtToMarketCap,EVGPratio,EVEbitdaRatio,EVRevenue
2022-02-03,MCO,0,63000636000,340.36,278.66,374.54,1539000000,34,485000000.0,1054000000,427000000,18000000.0,2.3,559000000,0,2000000.0,1811000000,560000000,34,-1251000000,14680000000,389000000.0,11764000000,3105000000,1902000000,1720000000,2496000000,2916000000,-6000000,34,237000000.0,-116000000,-13000000,299000000,-62000000.0,2.39782,2.91686,1505085089,1509464037,40.93608576998051,0.8010039888528766,0.2164632874861332,147.9826086956522,6.83638368493004,-0.2716627634660422,0.0029094355076691,361000000.0,0.005730100883426,0.2345679012345679,1.451121794871795,22.141678030574887,-9.125861056228976,-93.37301436995232,0.1539961013645224,-0.0198569423965815,58.58599240986717,110.46446511627909,40.12322027290448
2022-02-03,TMDX,1,403580626,14.52,29.95,25.92,9668000,34,2682000.0,6986000,-12668000,-345000.0,-0.46,-10378000,6314000,0.0,25580000,8604000,34,-16976000,134893000,10920000.0,67039000,67854000,92452000,5934000,23238000,67854000,0,34,-9826000.0,0,45000,-6648000,-3178000.0,-0.43043,-0.38092,7512500,9661000,41.74396214315267,0.0302461168618179,-0.1150245103733475,-31.565217391304344,2.74421662729532,-0.0,0.2859900166389351,-3470000.0,-0.0085980341385366,-0.358916011584609,4.2338411222996815,-51.51919866444074,-43.98148148148149,-0.0,-0.3632602399669011,-0.0420634661486451,55.33991210993416,-37.25232472538061,39.98806640463384
2021-04-16,CF,1,10195305000,47.31,28.0,27.61,1048000000,16,759000000.0,289000000,151000000,0.0,0.7,440000000,0,0.0,804000000,3967000000,16,3163000000,12011000000,35000000.0,6341000000,5670000000,804000000,271000000,891000000,3029000000,-255000000,16,507000000.0,-65000000,-57000000,578000000,-71000000.0,0.58507,1.55571,1100909979,1632390986,9.728344465648854,-3.482717598410076,1.659015160579076,67.58571428571429,0.4073845489279533,-0.4304635761589404,0.4827651825653948,649000000.0,0.0636567518087982,0.6192748091603053,1.2065095398428731,68.96428571428572,71.35095979717495,-0.8916624307317983,0.4837786259541984,0.3102408412499675,46.22250865051903,30.35978409090909,12.74647423664122
2021-04-16,LH,0,21940324000,225.25,140.65,171.62,4161500000,16,2562500000.0,1599000000,769600000,5500000.0,7.88,1302500000,0,0.0,1890800000,6360400000,16,4469600000,20417100000,416800000.0,10395600000,10042400000,1890800000,2903000000,3368700000,10021500000,-375000000,16,1062200000.0,0,-6600000,1157600000,-95400000.0,6.40446,4.78747,3909816489,3610980290,5.272215306980656,0.80378684145533,-0.2524787413771028,28.58502538071066,-1.13217553386073,0.0,-0.0764322826507983,1253000000.0,0.0571094574537732,0.3010933557611438,1.4230415293733487,60.14930678990401,31.249271646661224,-0.0,0.2552445031839481,0.203716225886181,16.516525328330207,20.27633320537428,6.346251111378109
2021-04-16,MKC,0,23733567000,88.79,77.13,90.26,1481500000,47,904000000.0,577500000,161800000,3500000.0,0.61,312400000,0,0.0,256100000,5599400000,47,5343300000,12685100000,109300000.0,8520400000,4164700000,256100000,515900000,2423700000,4149500000,706200000,47,-80800000.0,-90800000,6100000,-32200000,-48600000.0,0.586,0.61525,1376307500,1467743083,16.019957475531555,0.1501524537141492,0.049914675767918,145.55737704918033,29.16123861566485,-0.5611866501854141,0.0664354317621607,16400000.0,0.000691004432667,0.0110698616267296,0.3185212691339687,15.117334370543253,-1.628628406824727,-8.447098713747598,-0.0545393182585217,0.2251368283579118,50.349553246753246,93.07575864276568,19.62663989200135
2023-11-16,LLY,0,558946886250,588.75,361.72,436.49,9498600000,47,1860100000.0,7638500000,-57400000,52500000.0,-0.0638,962800000,2409100000,48900000.0,2380800000,20168300000,47,17787500000,57915500000,5247900000.0,46608100000,11307400000,2493900000,10363800000,21998200000,11220400000,1595000000,47,-1811700000.0,-1016200000,-6800000,2189500000,-4001200000.0,-0.17894,2.29593,8967111715,8946256892,58.84518626429158,3.633109742368632,-13.83072538280988,-9228.056426332289,6.672142039492579,17.70383275261324,-0.0023257012584235,6190700000.0,0.0110756498556306,0.6517486787526583,0.5844887308961643,62.76401636625013,34.882815184769406,-7612.255739420991,0.0628934790390162,0.0318232383748251,75.50361802055377,599.0178502804321,60.71783065399112
2023-11-16,VST,1,12209616735,34.74,24.0,24.64,4086000000,47,2520000000.0,1566000000,502000000,-20000000.0,1.27,1356000000,0,16000000.0,3170000000,13979000000,47,10809000000,31945000000,4815000000.0,26424000000,5521000000,3170000000,2029000000,8748000000,5506000000,1720000000,47,1224000000.0,-75000000,51000000,1560000000,-336000000.0,1.58817,-0.039503,5082521789,3470610436,2.988158770190896,0.5298438867342101,-1.024873281827512,27.35433070866142,-0.2669045158430151,-0.149402390438247,-0.3171479474005655,1896000000.0,0.1552874296672179,0.4640234948604992,0.5943072702331962,44.75000000000001,40.99025974025975,0.4710810574774056,0.2995594713656387,0.885285773878143,14.698988975095784,16.97538107300885,5.633533219530102
2022-01-24,WST,0,28533888000,383.52,297.02,429.01,730800000,24,430200000.0,300600000,147700000,200000.0,1.98,226000000,13700000,300000.0,762600000,325300000,24,-437300000,3313800000,112000000.0,978400000,2335400000,762600000,489000000,594100000,2335400000,-1100000,24,84300000.0,-13300000,8300000,160800000,-76500000.0,1.91553,2.12333,710196000,720922500,39.04472906403941,0.5349594600391185,0.1084817256842754,193.6969696969697,17.855262577653317,-0.0900473933649289,0.0151035770407042,237300000.0,0.0083164271199214,0.3247126436781609,2.106716041070527,29.12261800552152,-10.603482436306848,-5.961991197333618,0.1340996168582375,-0.0153256366605209,93.46835662009316,124.32118584070795,38.44634373289546
2022-01-24,FSLR,1,8221615000,77.93,98.31,94.71,907319000,24,660830000.0,246489000,131370000,-2284000.0,1.24,238753000,29881000,2183000.0,1450654000,239901000,24,-1210753000,7413746000,242660000.0,1454195000,5959551000,1826043000,454709000,726878000,5959551000,49872000,24,-160425000.0,0,-112000,34467000,-194892000.0,1.07322,-0.42766,917694666,588727412,9.061438149096404,4.903624174177921,-1.3984830696408936,62.84677419354839,-0.4493924564255637,0.0,-0.3584713589258238,229359000.0,0.0278970737501087,0.2527876083273909,3.1377370067604198,-20.73034279320516,-17.717242107485998,-0.0,-0.143878834235809,-0.1472646189343578,28.44290008884778,29.364498037720992,7.72700891307247
2023-03-20,CCJ,1,10764987955,24.87,28.08,27.51,523729000,79,458343000.0,65386000,-15423000,90637000.0,-0.0357,27033000,2879000,21613000.0,904674000,997000000,79,92326000,8632793000,0.0,2796728000,5836065000,2042848000,217180000,560841000,5836054000,-812000,79,43313000.0,-51895000,-19059000,77457000,-34144000.0,0.05477401,0.25835,329208052,517439366,20.554500428656805,0.2498462491334585,3.716653025768974,-696.6386554621848,-1.8743709747240944,3.3647798742138364,0.5717700793053506,111601000.0,0.0103670343586557,0.2130892121688888,4.029712521017544,-11.431623931623925,-9.59651035986914,5.884847766608813,0.0881982857546555,0.0085765075061804,166.04952061603402,401.6318556948914,20.73078625586897
2023-03-20,NVDA,1,639730000000,25.9,28.22,12.51,6051000000,50,2218000000.0,3833000000,1414000000,-19000000.0,0.057,1780000000,1952000000,115000000.0,3389000000,11855000000,50,8466000000,41182000000,791000000.0,19081000000,22101000000,13296000000,3827000000,6563000000,22101000000,0,50,1740000000.0,-98000000,-345000000,2249000000,-509000000.0,0.081085,0.09236,6015051686,6532458383,105.7230209882664,-7.79204883468536,0.1390516125053955,454.3859649122807,32.6775041817404,-0.0693069306930693,0.086018661851944,2758000000.0,0.0043111937848779,0.45579243100314,2.6090202651226573,-8.221119773210491,107.0343725019984,-0.8057197031541935,0.6101470831267559,0.01323370797055,169.10931385337855,364.1550561797753,107.12212857378944
2023-03-20,LLY,1,300573600000,333.6,291.66,321.55,7301800000,79,1548100000.0,5753700000,1937700000,318500000.0,2.04,2555400000,1995900000,25500000.0,2067000000,16238600000,79,14171600000,49489800000,2954100000.0,38714400000,10775400000,2211800000,8558900000,17138200000,10649800000,-243300000,79,1024100000.0,-884400000,-13700000,1579700000,-555600000.0,1.78291,1.72566,7332491349,6863539343,41.164315648196336,2.628483515481456,-0.0321104262133254,163.52941176470588,-50.92720061649112,-0.4564174020746245,-0.0639553439178561,2135300000.0,0.0071040836587112,0.2924347421183818,0.6284615653919314,14.379757251594318,3.747473176799879,7.136501410434822,0.4135966474020104,0.0471485186989143,54.70309539948207,123.16866244032244,43.10515215426333
2023-03-20,NET,1,17748497080,53.72,126.28,55.79,274700000,79,67788000.0,206912000,-45917000,-1602000.0,-0.14,-14337000,79703000,8323000.0,204178000,1577091000,79,1372913000,2587908000,81111000.0,1963944000,623964000,1649937000,156836000,397870000,623964000,0,79,33660000.0,0,8019000,78123000,-44463000.0,0.045095,0.034233,274068042,290711734,64.6104735347652,-3.558596351163118,-0.240869275972946,-383.71428571428567,15.930395612489145,-0.0,0.0607283208890148,122586000.0,0.0069068383338292,0.4462540953767747,4.541113931686229,-57.459613557174535,-3.7103423552608,-0.0,0.4126792864943575,0.0773537609303874,92.41324853077636,-1333.7106842435655,69.60833665817255
2023-03-20,ESTC,1,5350278632,55.17,89.8,72.06,274566000,48,75208000.0,199358000,-72574000,5460000.0,-0.76,-58842000,77472000,6265000.0,877683000,596847000,48,-280836000,1627969000,86255000.0,1242980000,384989000,877683000,200790000,617109000,384989000,0,48,6973000.0,0,0,7170000,-197000.0,0.053148,0.092859,272903827,277634590,19.48631160449582,-0.2153748238878989,0.7471776924813727,-72.59210526315789,-0.9715507568498188,-0.0,0.0173349089750947,7367000.0,0.0013769376338529,0.0268314357932154,1.747621570905626,-38.56347438752783,-23.438800999167363,-0.0,0.3075581098897897,-0.0524899765631495,25.42883973555112,-86.15347255361816,18.463475565073608
2021-08-10,UAL,0,15434016000,47.68,33.98,50.61,5471000000,41,5593000000.0,-122000000,-434000000,-49000000.0,-1.34,460000000,0,12000000.0,20838000000,40081000000,41,19243000000,71049000000,900000000.0,66145000000,4904000000,21068000000,1793000000,18064000000,4904000000,6277000000,41,1814000000.0,0,-1000000,2675000000,-861000000.0,-3.96174,-1.58327,5350921492,7639213178,2.821059404130872,-0.8006921699177885,-0.6003599428533928,-35.582089552238806,0.5926792747551433,-0.0,0.4276444140361908,3536000000.0,0.2291043368103285,0.6463169438859441,1.2655558015943311,40.31783402001178,-5.789369689784627,-0.0,0.3315664412356059,1.2467915026134482,-284.2378360655738,75.38481739130435,6.338332297569
2021-08-10,CDW,0,26295696000,191.52,110.98,157.18,5146400000,41,4263600000.0,882800000,274100000,36800000.0,1.96,419300000,0,0.0,501200000,4090500000,41,3589300000,8990900000,230300000.0,7942100000,1048800000,501200000,3801400000,3770100000,1048800000,-4900000,41,-17500000.0,-55800000,38600000,300000,-17800000.0,1.80419,2.0483,4973043778,5323228429,5.109532100108814,-0.1697298070594062,0.1353017143427243,97.71428571428572,7.221954739373941,-0.2035753374680773,0.0704165631014881,18100000.0,0.0006883255723674,0.0035170216073371,1.1412429378531073,72.57163452874393,21.84756330321924,-2.8910149615605865,-0.0034004352557127,0.1364976230330621,33.852510194834615,71.27354161698068,5.806971086584797
2021-08-10,CE,0,17722709057,160.34,100.32,136.96,2198000000,41,1437000000.0,761000000,538000000,36000000.0,4.79,777000000,22000000,4000000.0,1054000000,3837000000,41,2783000000,11220000000,72000000.0,7063000000,4157000000,1083000000,1788000000,2129000000,3798000000,-4000000,41,317000000.0,-76000000,-14000000,427000000,-110000000.0,4.46329,4.75,1957589635,2136597139,8.063106941310282,0.2317225955741619,0.0642373675024478,33.47390396659708,5.21097069635077,-0.1412639405204461,0.0914428135496334,537000000.0,0.0303001080857838,0.2443130118289354,1.3485204321277595,59.82854864433813,17.070677570093455,-1.544833705753932,0.154231119199272,0.157030169092619,26.94574120499343,26.390873947232947,9.329257987716106
2021-08-10,STX,0,20966020000,92.77,45.06,72.21,3013000000,39,2128000000.0,885000000,482000000,49000000.0,2.11,617000000,232000000,0.0,1209000000,5139000000,39,3930000000,8675000000,208000000.0,8044000000,631000000,1209000000,1158000000,2921000000,631000000,-6000000,39,354000000.0,-154000000,13000000,478000000,-124000000.0,1.87002,2.20667,2972442873,3105482899,6.958519747759708,-0.2072283441743616,0.1800248125688494,43.96682464454977,2.442264708801454,-0.3195020746887966,0.0447578075287706,602000000.0,0.0287131272411263,0.1998008629273149,0.8103389250256762,105.88104749223255,28.47251073258552,-7.138465718711054,0.1944905409890474,0.1874461628864228,28.13109604519774,40.350113452188005,8.262867573846664
2023-09-06,DELL,1,50879340000,70.47,38.13,38.08,22934000000,33,17547000000.0,5387000000,462000000,-71000000.0,0.64,2360000000,705000000,66000000.0,8645000000,27993000000,33,19348000000,85658000000,8310000000.0,88335000000,-2677000000,8645000000,15562000000,50942000000,-2772000000,-1250000000,33,2590000000.0,-269000000,-44000000,3214000000,-624000000.0,1.13823,1.46403,20858135655,23006850710,2.2185113804831254,-0.0070248697333017,0.2862338894599508,110.109375,3.846832225483428,-0.5822510822510822,0.1030156812929213,3838000000.0,0.0754333684359899,0.1673497863434202,0.4751874681009775,84.81510621557827,85.05777310924371,-5.652062627198205,0.1436731490363652,0.3802722283740316,13.036447002041951,29.75734745762712,3.0621496468125926
2021-05-20,F,1,49860080000,12.49,5.85,9.21,36228000000,50,29297000000.0,6931000000,3262000000,738000000.0,0.82,6157000000,0,72000000.0,21826000000,153966000000,50,132140000000,260819000000,55083000000.0,226845000000,33974000000,46107000000,0,94249000000,33828000000,-7688000000,50,3124000000.0,-3000000,-102000000,4492000000,-1368000000.0,0.30167,-0.035545,36130499667,24715743000,1.3762857458319533,0.6410551854117483,-1.117827427321245,15.231707317073171,-0.1362617068143903,-0.0009196811771919,-0.3159313259491325,5860000000.0,0.1175288928537619,0.1617533399580435,0.489204129486785,113.50427350427351,35.61346362649293,0.0029110161027209,0.0862316440322402,2.650216365477151,26.258848650988316,29.559863569920417,5.023740753008722
2021-05-20,QCOM,0,149750559999,132.64,78.11,149.91,7935000000,53,3432000000.0,4503000000,1762000000,23000000.0,1.55,2553000000,1780000000,22000000.0,6000000000,15735000000,53,9735000000,37168000000,759000000.0,29744000000,7424000000,11526000000,3346000000,9070000000,7424000000,-1000000,53,2428000000.0,-734000000,-61000000,2911000000,-483000000.0,1.6855,1.67884,7617541424,7529559470,18.872156269565217,1.01619982824511,-0.0039513497478492,85.57419354838709,-216.5695243630764,-0.416572077185017,-0.0115499147432007,3394000000.0,0.0226643559798551,0.4277252678008821,1.6396912899669238,69.81180386634233,-11.520245480621712,36.06711274039893,0.5303087586641462,0.0650081041437508,35.41762380612925,62.46986290599295,20.098999369754253
2023-05-19,ANET,1,44415806760,143.91,105.87,135.04,1351351000,49,546844000.0,804507000,436473000,12146000.0,1.42,484578000,201408000,22509000.0,956341000,55291000,49,-901050000,7543066000,393825000.0,2213892000,5329174000,3331130000,862875000,1584909000,5329174000,0,49,368852000.0,0,13872000,374483000,-5631000.0,1.34612,1.43764,1307236473,1377831341,32.86770554800344,-0.6316796729032461,0.0679879951267346,101.34507042253522,14.906318421895,0.0,0.0540031352078102,380114000.0,0.0085580793804768,0.2812844331339526,2.6462118645297616,35.93085860017001,6.568424170616118,0.0,0.4219925097180525,-0.0202866966904104,54.08872360339935,89.79928259227617,32.20092837464138
2023-05-19,DPZ,0,10998300474,312.46,365.91,382.76,1024398000,54,638851000.0,385547000,104770000,0.0,2.96,195802000,0,2391000.0,154193000,5241496000,54,5087303000,1641390000,345105000.0,5793163000,-4151773000,154193000,259163000,556365000,-4151773000,-13899000,54,95651000.0,-89000,-1210000,114682000,-19031000.0,2.72247,3.05649,1035000499,1072333599,10.736354887455851,-0.4799379624836071,0.1226900571907129,105.5608108108108,8.603860266095081,-0.0008494798129235,0.0360706106287587,133713000.0,0.0121576056515365,0.1305283688566358,0.7429583097427048,-14.607417124429515,-18.366600480718997,-0.0235504694297097,0.0933728882719411,0.4625535565268827,41.72151118800043,82.15239616551415,15.702494024783336
2023-05-19,VRSN,0,23627899000,227.41,176.32,202.1,364400000,49,49900000.0,314500000,178700000,11300000.0,1.7,264200000,24200000,10700000.0,819800000,1788500000,49,968700000,1757000000,58100000.0,3350800000,-1593800000,1015000000,0,1171400000,-1593800000,0,49,253300000.0,0,8000000,259000000,-5700000.0,1.67337,1.77279,365000000,373000000,64.84055708013172,-1.4949833535901649,0.0594130407501031,133.77058823529413,22.515357999928987,0.0,0.021917808219178,264700000.0,0.0112028581127759,0.7263995609220637,0.8664845484036195,28.975725952813068,12.523503216229589,0.0,0.7615257958287596,0.0409981437621686,78.20858187599364,93.09840651021952,67.49889956092207
2023-05-19,CCI,0,49076720000,113.08,193.39,140.17,1773000000,49,519000000.0,1254000000,418000000,-3000000.0,0.97,1059000000,0,200000000.0,187000000,28518000000,49,28331000000,39054000000,448000000.0,31831000000,7223000000,187000000,690000000,2535000000,7223000000,585000000,49,265000000.0,-686000000,-10000000,606000000,-341000000.0,0.91066,1.05149,1761576798,1860510117,27.680045121263397,-1.3019461517537323,0.154646080864428,116.57731958762886,7.538330033066115,-1.6411483253588517,0.0561617972672685,947000000.0,0.0192963180913475,0.5341229554427523,0.345956607495069,-41.52748332385335,-19.32653206820289,-29.22179141719392,0.1494641849971799,0.57727981821116,61.72864433811802,73.09510859301227,43.65917653694304
